,id,nama,badge,link,harga,diskon,harga_asli,gambar,review_count,review_avg
0,11499632131,"ACER ASPIRE 7 A715-76G-53GV 15.6"" i5-12450H 8GB 512GB SSD RTX2050 W11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-7-a715-76g-53gv-15-6-i5-12450h-8gb-512gb-ssd-rtx2050-w11?extParam=whid%3D2155150,Rp 10.499.000,20,Rp 13.199.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/9/4/c29e6f57-9c73-480d-b602-34518faa49f2.jpg,0,
1,11499312878,ACER ASPIRE 3 SPIN 14 A3SP14-31PT-35GN 14 INTEL I3-N305 RAM 8GB 512G,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-3-spin-14-a3sp14-31pt-35gn-14-intel-i3-n305-ram-8gb-512g?extParam=whid%3D2155150,Rp 8.499.000,17,Rp 10.199.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/9/4/7644969c-aa9d-42fd-8cef-d0b5859d67a3.jpg,0,
2,11477149887,ACER LAPTOP ASPIRE 3 A314-36P-P3ET 14FHD INTEL N200 RAM 8G 512G SSD,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-aspire-3-a314-36p-p3et-14fhd-intel-n200-ram-8g-512g-ssd?extParam=whid%3D2155150,Rp 5.399.000,17,Rp 6.479.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/9/1/df0aa6c0-6992-4342-95d1-fcb1c280b5c0.jpg,0,
3,11419840118,ACER LAPTOP NITRO 5 AN515-58-710Q 15.6 I7-12650H 16GB 512GB RTX 4060,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-nitro-5-an515-58-710q-15-6-i7-12650h-16gb-512gb-rtx-4060?extParam=whid%3D2155150,Rp 20.499.000,9,Rp 22.499.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/29/b64b5690-aca3-47f0-a14d-0e208dd81538.jpg,0,
4,11419663520,ACER LAPTOP NITRO 5 AN515-58-70LA 15.6 I7-12650H 16GB 512GB RTX 4050,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-nitro-5-an515-58-70la-15-6-i7-12650h-16gb-512gb-rtx-4050?extParam=whid%3D2155150,Rp 18.499.000,10,Rp 20.499.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/29/b2a6ff24-3ee8-4ff3-8198-560614a7317e.jpg,0,
5,11296877760,ACER LAPTOP ASPIRE 3 A314-36P-C7NQ 14FHD INTEL N100 RAM 8GB 512GB W11,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-aspire-3-a314-36p-c7nq-14fhd-intel-n100-ram-8gb-512gb-w11?extParam=whid%3D13056835,Rp 5.299.000,17,Rp 6.379.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/22/d36a8d19-b97d-439c-af10-d4e3701506b0.jpg,2,
6,11242814044,"ACER LAPTOP ASPIRE VERO AV14-52P-53ED 14"" i5-1335U RAM 16GB 512GB W11 ",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-aspire-vero-av14-52p-53ed-14-i5-1335u-ram-16gb-512gb-w11?extParam=whid%3D2155150,Rp 9.999.000,23,Rp 12.999.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/30/7d2cdc5d-21f6-44eb-8656-ba5300342518.jpg,0,
7,11233379203,"ACER LAPTOP ASPIRE 5 A514-56P-57Q8 14"" I5-1335U RAM 8GB 512GB SSD W11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-aspire-5-a514-56p-57q8-14-i5-1335u-ram-8gb-512gb-ssd-w11?extParam=whid%3D13056835,Rp 8.999.000,17,Rp 10.799.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/17/13042d22-1f33-4d87-9278-1870c1588cb6.jpg,1,
8,11051638355,ACER SWIFT GO 14 OLED SFG14-71-76DC 14 INTEL GEN 13 i7-13700H 16GB 1TB,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-go-14-oled-sfg14-71-76dc-14-intel-gen-13-i7-13700h-16gb-1tb?extParam=whid%3D2155150,Rp 15.999.000,13,Rp 18.399.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/9/6/5f162348-5bce-4074-8174-f77d193552aa.jpg,0,
9,11051611762,ACER SWIFT GO 14 OLED SFG14-71-59WX 14 INTEL GEN 13 i5-13500H 16G 512G,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-go-14-oled-sfg14-71-59wx-14-intel-gen-13-i5-13500h-16g-512g?extParam=whid%3D2155150,Rp 13.499.000,16,Rp 16.029.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/9/6/5e9c0119-64df-48a5-b4ed-fb3a11060e8f.jpg,0,
10,10996458120,ACER MONITOR 27 INCH ACER NITRO VG271U_M3 | 2K 180HZ,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-monitor-27-inch-acer-nitro-vg271u-m3-2k-180hz?extParam=whid%3D2155150,Rp 4.199.000,14,Rp 4.890.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/2/e245a29f-aa24-408d-b7fe-70e048e9922c.jpg,0,
11,10996429152,ACER MONITOR ACER 27 INCH NITRO VG270_M3 | FHD 180HZ,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-monitor-acer-27-inch-nitro-vg270-m3-fhd-180hz?extParam=whid%3D2155150,Rp 3.249.000,14,Rp 3.790.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/2/6485f64c-3251-48f1-9f06-169a82a66381.jpg,0,
12,10996376291,ACER MONITOR 23.8 INCH ACER NITRO QG240Y_S3 | FHD 180HZ,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-monitor-23-8-inch-acer-nitro-qg240y-s3-fhd-180hz?extParam=whid%3D2155150,Rp 1.899.000,14,Rp 2.220.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/2/68218a66-93ab-470b-8103-77ed4007dd96.jpg,1,
13,10913871518,ACER LAPTOP ASPIRE 3 A314-36M-36ZH 14FHD INTEL i3-N305 RAM 8G 512G SSD,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-aspire-3-a314-36m-36zh-14fhd-intel-i3-n305-ram-8g-512g-ssd?extParam=whid%3D13056835,Rp 6.499.000,24,Rp 8.499.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/17/90d668c3-f193-4067-b187-305a73261701.jpg,4,
14,10872030309,ACER LAPTOP ASPIRE 3 A314-36M-35B3 14FHD INTEL i3-N305 RAM 8G 512G W11,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-aspire-3-a314-36m-35b3-14fhd-intel-i3-n305-ram-8g-512g-w11?extParam=whid%3D13056835,Rp 6.499.000,24,Rp 8.499.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/17/b0430b25-6dd3-4512-9a0e-85ac95385d80.jpg,6,
15,10871898908,"ACER SWIFT GO SFG14-41-R9YR 14"" FHD R5-7530U RAM 16G ROM 512G SSD W11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-go-sfg14-41-r9yr-14-fhd-r5-7530u-ram-16g-rom-512g-ssd-w11?extParam=whid%3D2155150,Rp 9.999.000,27,Rp 13.649.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/31/93efb0ca-d591-4ec7-8cf2-e88597f399c1.jpg,2,
16,10871781702,ACER LAPTOP NITRO 16 AN16-41-R5N2 16 AMD R7-7735HS 16GB 512GB RTX4050 ,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-nitro-16-an16-41-r5n2-16-amd-r7-7735hs-16gb-512gb-rtx4050?extParam=whid%3D2155150,Rp 18.499.000,5,Rp 19.499.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/15/6dd88ec4-cf58-4144-9b94-0db1fa799637.jpg,2,
17,10807247137,ACER ASPIRE 3 A314-22-R1GA_SSD 14 R3-3250 RAM 4GB ROM 256GB W11 BLK,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-3-a314-22-r1ga-ssd-14-r3-3250-ram-4gb-rom-256gb-w11-blk?extParam=whid%3D2155150,Rp 5.499.000,17,Rp 6.599.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/12/f2cdfb30-df2b-46f5-8eab-7141a0717037.jpg,0,
18,10567637877,ACER DESKTOP NITRO N50-650 INTEL i7-13700 16G 1TB+512G RTX3060 WIN 11,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-desktop-nitro-n50-650-intel-i7-13700-16g-1tb-512g-rtx3060-win-11?extParam=whid%3D2155150,Rp 25.999.000,16,Rp 30.899.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/7/eb799f44-9654-4bc3-a462-a3d171712a55.jpg,0,
19,10216924915,ACER MONITOR 23.8 inch K243Y_E | 100Hz,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-monitor-23-8-inch-k243y-e-100hz?extParam=whid%3D2155150,Rp 1.625.000,16,Rp 1.940.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/6/16/c9d7e699-20f2-4b96-9ab9-1a8ae1cf6cb9.jpg,3,
20,10112371596,ADD ON - SAMSUNG RAM SODIMM DDR4 3200,Official Store,https://www.tokopedia.com/acerstoreofficial/add-on-samsung-ram-sodimm-ddr4-3200-4gb-bef9d?extParam=whid%3D2155150,Rp 225.000,0,,https://images.tokopedia.net/img/cache/300-square/hDjmkQ/2023/6/13/87c801b7-7b4d-4541-a977-4c997bf4c405.jpg,0,
21,9879957545,"ACER ASPIRE 3 A314-23M-R897 14"" HD R5-7520U 8GB 512GB SSD SLV WIN 11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-3-a314-23m-r897-14-hd-r5-7520u-8gb-512gb-ssd-slv-win-11?extParam=whid%3D2155150,Rp 7.499.000,26,Rp 10.199.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/12/f6393c20-6a8f-4805-b3b5-201e0521b672.jpg,1,
22,9879565010,ACER LAPTOP ASPIRE 5 A514-56M-78X0 14 INTEL GEN 13 i7-1355U 8GB 512GB,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-aspire-5-a514-56m-78x0-14-intel-gen-13-i7-1355u-8gb-512gb?extParam=whid%3D2155150,Rp 12.499.000,16,Rp 14.799.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/23/41ba751e-0647-439f-ba4e-4033d7ce479e.jpg,0,
23,9658051394,"ACER PREDATOR HELIOS 16 PH16-71-95FH 16"" I9-13900HX 32GB 1TB SSD ",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-predator-helios-16-ph16-71-95fh-16-i9-13900hx-32gb-1tb-ssd?extParam=whid%3D2155150,Rp 56.999.000,12,Rp 64.899.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/19/af238818-5bc3-42c0-b56a-d0da5d8ab47d.jpg,0,
24,9613378496,ADD PACKING KAYU KHUSUS PRE ORDER,Official Store,https://www.tokopedia.com/acerstoreofficial/add-packing-kayu-khusus-pre-order?extParam=whid%3D2155150,Rp 40.000,0,,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/5/20/7adce731-29d2-4a6a-93c4-3a87d0ca7247.jpg,1,
25,9589841275,"ACER PREDATOR HELIOS NEO 16 PHN16-71-72DN 16"" I7-13700HX 16GB 1TB SSD",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-predator-helios-neo-16-phn16-71-72dn-16-i7-13700hx-16gb-1tb-ssd?extParam=whid%3D2155150,Rp 25.999.000,18,Rp 31.899.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/19/ccfe4f8b-3ef1-44fb-9db5-7265a755ce57.jpg,1,
26,9589369929,"ACER ASPIRE 5 SPIN 14 A5SP14-51MTN-7819 14"" I7-1355U RAM 16GB 512G",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-5-spin-14-a5sp14-51mtn-7819-14-i7-1355u-ram-16gb-512g?extParam=whid%3D2155150,Rp 14.499.000,22,Rp 18.649.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/23/3c8e0c6e-05cc-4ccc-8e78-7da838357c92.jpg,0,
27,9588973451,"ACER ASPIRE 5 SPIN 14 A5SP14-51MTN-58F6 14"" I5-1335U RAM 16GB 512G",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-5-spin-14-a5sp14-51mtn-58f6-14-i5-1335u-ram-16gb-512g?extParam=whid%3D13056835,Rp 11.999.000,17,Rp 14.399.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/23/b739d07e-5c34-432d-81b3-9a4410301f3f.jpg,0,
28,9588872643,ACER ASPIRE 3 SPIN 14 A3SP14-31PT-37C1 14 INTEL I3-N305 RAM 8GB 512G,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-3-spin-14-a3sp14-31pt-37c1-14-intel-i3-n305-ram-8gb-512g?extParam=whid%3D13056835,Rp 8.499.000,17,Rp 10.199.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/4/182825b4-9f66-4f55-979b-6291d3f47f71.jpg,2,
29,9357851072,"ACER SWIFT 14 SF14-71T-58F1 14""QHD GEN 13 i5-13500H 16GB 512G MINT W11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-14-sf14-71t-58f1-14-qhd-gen-13-i5-13500h-16gb-512g-mint-w11?extParam=whid%3D2155150,Rp 18.499.000,13,Rp 21.299.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/9/6/2b7b6895-d9e1-48bd-ac48-f652436dab7f.jpg,2,
30,9357680458,"ACER SWIFT 14 SF14-71T-50AB 14""QHD GEN 13 i5-13500H 16GB 512G BLUE W11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-14-sf14-71t-50ab-14-qhd-gen-13-i5-13500h-16gb-512g-blue-w11?extParam=whid%3D2155150,Rp 18.499.000,13,Rp 21.299.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/9/6/b17d140c-121f-44ba-99bd-5692994d0dcf.jpg,0,
31,9096307787,Predator Mouse Cestus 335,Official Store,https://www.tokopedia.com/acerstoreofficial/predator-mouse-cestus-335?extParam=whid%3D2155150,Rp 1.299.000,0,,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/4/10/436a1003-823c-4fb3-b92c-9192cc85d508.jpg,0,
32,9096244864,Predator Gaming Utility Backpack,Official Store,https://www.tokopedia.com/acerstoreofficial/predator-gaming-utility-backpack?extParam=whid%3D2155150,Rp 1.499.000,0,,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/4/10/10183482-ed24-4e0e-ab3a-3c30e18b2b13.jpg,3,
33,8980386220,"ACER SWIFT 14 SF14-71T-79UV 14""QHD GEN 13 i7-13700H 16GB 1TB BLUE W11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-14-sf14-71t-79uv-14-qhd-gen-13-i7-13700h-16gb-1tb-blue-w11?extParam=whid%3D2155150,Rp 21.499.000,14,Rp 24.999.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/23/f9f5513e-9d0b-40e6-bf44-a3f7da5be0e9.jpg,0,
34,8980309460,"ACER SWIFT 14 SF14-71T-75UX 14""QHD GEN 13 i7-13700H 16GB 1TB GREEN W11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-14-sf14-71t-75ux-14-qhd-gen-13-i7-13700h-16gb-1tb-green-w11?extParam=whid%3D2155150,Rp 21.499.000,14,Rp 24.999.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/23/5e1bc7f0-afc2-42b4-9312-79af149a7b06.jpg,2,
35,7950620837,"ACER SWIFT 3 SF314-512-721M 14""QHD GEN 12 i7-1260P RAM 16G 512G W11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-3-sf314-512-721m-14-qhd-gen-12-i7-1260p-ram-16g-512g-w11?extParam=whid%3D2155150,Rp 14.499.000,16,Rp 17.249.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/23/b67af044-d11e-4ba6-bf19-10c738114b12.jpg,3,
36,7663676636,"ACER ASPIRE 3 A314-23M-R24X 14"" HD R3-7320U 8GB 512GB SSD SLV WIN 11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-3-a314-23m-r24x-14-hd-r3-7320u-8gb-512gb-ssd-slv-win-11?extParam=whid%3D2155150,Rp 6.199.000,33,Rp 9.199.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/8/12/5cbbb184-b5c4-46fa-9e9e-3059a0e09264.jpg,7,
37,7466766662,"ACER PREDATOR PH315-55-98R7 15.6"" GEN 12 i9-12900H 16G 1TB RTX 3070Ti",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-predator-ph315-55-98r7-15-6-gen-12-i9-12900h-16g-1tb-rtx-3070ti-tanpa-bundling?extParam=whid%3D2155150,Rp 29.499.000,20,Rp 36.999.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/14/217c1400-dccf-454f-b9ed-770e9f763229.jpg,0,
38,7092748063,"ACER SWIFT 3 SF314-512-5745 14""QHD GEN 12 i5-1240P RAM 16G 512G W11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-3-sf314-512-5745-14-qhd-gen-12-i5-1240p-ram-16g-512g-w11?extParam=whid%3D2155150,Rp 11.999.000,19,Rp 14.849.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/9/6/0b6edcea-c422-439d-a39d-c3e19e9357bf.jpg,1,
39,7092533686,"ACER SWIFT 3 SF314-512-54D2 14""QHD GEN 12 i5-1240P RAM 16G 512G W11",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-3-sf314-512-54d2-14-qhd-gen-12-i5-1240p-ram-16g-512g-w11?extParam=whid%3D2155150,Rp 11.999.000,19,Rp 14.849.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/9/6/d8b09c26-0b20-4c8c-99a4-9e9b737381e2.jpg,2,
40,7013995331,"ACER ASPIRE TC 1750 GEN 12 i3-12100 RAM 4GB 1TB HDD 19.5""",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-tc-1750-gen-12-i3-12100-ram-4gb-1tb-hdd-19-5?extParam=whid%3D2155150,Rp 8.529.000,16,Rp 10.199.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2022/11/20/4832c7c7-aa77-4756-813c-9d68f0b9912c.jpg,1,
41,6886774450,ACER NEW NITRO GAMING MOUSE,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-new-nitro-gaming-mouse?extParam=whid%3D2155150,Rp 699.000,22,Rp 899.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2022/11/4/be5a938e-cbdd-4584-b909-2e915ed66aab.jpg,2,
42,6842345687,"ACER LAPTOP SWIFT EDGE SFA16-41-R7AV 16"" OLED 4K AMD R7-6800U 16G 1TB",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-swift-edge-sfa16-41-r7av-16-oled-4k-amd-r7-6800u-16g-1tb?extParam=whid%3D2155150,Rp 19.999.000,25,Rp 26.499.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/2/14/d2e684c7-2ec5-4893-bb63-72dbdfc6176f.jpg,0,
43,6842305051,"ACER LAPTOP SWIFT EDGE SFA16-41-R1QC 16"" OLED 4K AMD R5-6600U 16G 512G",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-swift-edge-sfa16-41-r1qc-16-oled-4k-amd-r5-6600u-16g-512g?extParam=whid%3D2155150,Rp 16.999.000,26,Rp 22.999.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/2/14/07c1171d-d523-44dc-8728-92fcf6899d6e.jpg,0,
44,6841384068,"ACER LAPTOP ASPIRE VERO AV14-51-59QK 14"" INTEL GEN12 i5-1235U 8GB 512G",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-aspire-vero-av14-51-59qk-14-intel-gen12-i5-1235u-8gb-512g?extParam=whid%3D2155150,Rp 9.299.000,27,Rp 12.699.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/30/caa1f5df-def9-49f3-85ee-f35be11c18b1.jpg,21,
45,7465852465,ACER PREDATOR TRITON PT314-52s-78YY 14 INTEL GEN12 i7-12700H 16G 1TB,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-predator-triton-pt314-52s-78yy-14-intel-gen12-i7-12700h-16g-1tb-tanpa-bundling?extParam=whid%3D2155150,Rp 20.999.000,30,Rp 29.999.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/19/aefca241-adc3-4dac-9ec8-3f01571ad9c3.jpg,1,
46,6501283635,"ACER LAPTOP ASPIRE 5 A514-55-74ZR 14"" INTEL GEN12 i7-1255U 8GB 512GB",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-aspire-5-a514-55-74zr-14-intel-gen12-i7-1255u-8gb-512gb?extParam=whid%3D2155150,Rp 12.399.000,16,Rp 14.729.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/23/e1f9e51b-fcad-424e-b07e-1969cebd62db.jpg,8,
47,6484619990,"ACER LAPTOP ASPIRE 5 A514-55G-75BB 14"" INTEL GEN12 i7-1255U 8GB 512GB",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-aspire-5-a514-55g-75bb-14-intel-gen12-i7-1255u-8gb-512gb?extParam=whid%3D2155150,Rp 13.799.000,16,Rp 16.399.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/23/4b3a4bd1-0833-4cd7-bec4-7eea7e406c3c.jpg,2,
48,7645715462,ACER LAPTOP NITRO AN515-58-55E6 15.6 INTEL GEN12 i5-12500H 8G 512G,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-nitro-an515-58-55e6-15-6-intel-gen12-i5-12500h-8g-512g-8gb?extParam=whid%3D2155150,Rp 13.799.000,23,Rp 17.849.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/5/16/0a558fa5-1130-42cc-8981-65ba2f1f0be8.jpg,24,
49,5840018613,ACER LAPTOP NITRO 5 AN515-46-R8PD 15.6 AMD R7-6800H 16GB 512GB RTX3060,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-nitro-5-an515-46-r8pd-15-6-amd-r7-6800h-16gb-512gb-rtx3060?extParam=whid%3D2155150,Rp 17.499.000,36,Rp 27.349.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/3/17/b743dfd9-eedd-4660-9ce2-bb2517ab72af.jpg,3,
50,7463051656,ACER NITRO AN515-58-780Q [15.6/i7-12700H/16G/512G/RTX 3050/WIN11],Official Store,https://www.tokopedia.com/acerstoreofficial/acer-nitro-an515-58-780q-15-6-i7-12700h-16g-512g-rtx-3050-win11-tanpa-bundling?extParam=whid%3D2155150,Rp 16.699.000,22,Rp 21.399.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/20/4effbe1e-358b-4edc-a1cf-45d5d923a7f2.jpg,18,
51,5216856672,"ACER LAPTOP SWIFT SF514-56T-752Y 14""QHD INTEL GEN12 i7-1260P 1TB 512GB",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-swift-sf514-56t-752y-14-qhd-intel-gen12-i7-1260p-1tb-512gb?extParam=whid%3D2155150,Rp 20.499.000,19,Rp 25.309.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/23/26018e97-c850-47f5-86ae-4073555f773c.jpg,2,
52,5208793801,"ACER LAPTOP SPIN 5 SP514-51N-531D 14"" INTEL GEN12 i5-1240P 16GB 512GB",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-spin-5-sp514-51n-531d-14-intel-gen12-i5-1240p-16gb-512gb?extParam=whid%3D2155150,Rp 16.499.000,25,Rp 21.859.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/9/6/ace29f05-f54c-42c3-bdfc-299b9ccad1c4.jpg,3,
53,5208439482,"ACER LAPTOP SWIFT 5 SF514-56T-53PF 14""QHD GEN 12 i5-1240P 16GB 512GB",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-laptop-swift-5-sf514-56t-53pf-14-qhd-gen-12-i5-1240p-16gb-512gb?extParam=whid%3D2155150,Rp 17.499.000,20,Rp 21.859.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/9/6/fe1a81e5-00a1-42c5-89ba-74e2f1cc5d3d.jpg,0,
54,5181132552,Acer Aspire All in One C24-1700-I5-512/23.8'' Core i5 [DQ.BJWSN.001],Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-all-in-one-c24-1700-i5-512-23-8-core-i5-dq-bjwsn-001?extParam=whid%3D2155150,Rp 11.099.000,17,Rp 13.349.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2022/8/3/2498398d-da6b-4587-807a-c6563278ad20.jpg,22,
55,5181083952,Acer Aspire All in One C22-1700-I5-512/21.5' Core i5 [DQ.BJXSN.002],Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-all-in-one-c22-1700-i5-512-21-5-core-i5-dq-bjxsn-002?extParam=whid%3D2155150,Rp 10.499.000,16,Rp 12.499.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2022/8/3/2906398c-56a0-4be2-b080-c9a1ed9573e7.jpg,13,
56,5180891339,Acer Aspire All in One C22-1700-I3-512/21.5'' Core i3 [DQ.BJPSN.001],Official Store,https://www.tokopedia.com/acerstoreofficial/acer-aspire-all-in-one-c22-1700-i3-512-21-5-core-i3-dq-bjpsn-001?extParam=whid%3D2155150,Rp 8.349.000,17,Rp 10.049.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2022/8/3/afcd409b-a6ae-4644-af05-5db867605501.jpg,16,
57,3986448353,ACER A514-54-56MU_8 [14FHD/i5-1135G7/4G*4G/512G/IrisXe/W11] NXA28SN006,Official Store,https://www.tokopedia.com/acerstoreofficial/acer-a514-54-56mu-8-14fhd-i5-1135g7-4g-4g-512g-irisxe-w11-nxa28sn006?extParam=whid%3D2155150,Rp 8.299.000,20,Rp 10.399.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2022/8/31/09b35417-b31f-4842-b05e-d02302a083f3.jpg,35,
58,3948512777,"ACER SWIFT SF514-56T-78PK [14""QHD/i7-1260P/16G/1T/Win11] NXK0HSN002",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-sf514-56t-78pk-14-qhd-i7-1260p-16g-1t-win11-nxk0hsn002?extParam=whid%3D2155150,Rp 20.499.000,19,Rp 25.309.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/23/810c4a5a-9463-466a-96ac-560309e047f0.jpg,3,
59,3948349202,"ACER SWIFT SF514-56T-591F [14""QHD/i5-1240P/16G/512G/Win11]NX.K0HSN.001",Official Store,https://www.tokopedia.com/acerstoreofficial/acer-swift-sf514-56t-591f-14-qhd-i5-1240p-16g-512g-win11-nx-k0hsn-001?extParam=whid%3D2155150,Rp 17.499.000,20,Rp 21.859.000,https://images.tokopedia.net/img/cache/300-square/VqbcmM/2023/7/23/7587c04f-e1b8-48fe-8a5f-8f067d201cbb.jpg,1,
